name,ra,dec,semimaj_arcsec,axial_ratio,pos_angle,global_flag,GALEX_FUV,GALEX_FUV_err,GALEX_FUV_flag,GALEX_NUV,GALEX_NUV_err,GALEX_NUV_flag,SDSS_u,SDSS_u_err,SDSS_u_flag,SDSS_g,SDSS_g_err,SDSS_g_flag,SDSS_r,SDSS_r_err,SDSS_r_flag,SDSS_i,SDSS_i_err,SDSS_i_flag,SDSS_z,SDSS_z_err,SDSS_z_flag,2MASS_J,2MASS_J_err,2MASS_J_flag,2MASS_H,2MASS_H_err,2MASS_H_flag,2MASS_Ks,2MASS_Ks_err,2MASS_Ks_flag,WISE_3.4,WISE_3.4_err,WISE_3.4_flag,WISE_4.6,WISE_4.6_err,WISE_4.6_flag,WISE_12,WISE_12_err,WISE_12_flag,WISE_22,WISE_22_err,WISE_22_flag,Spitzer_3.6,Spitzer_3.6_err,Spitzer_3.6_flag,Spitzer_4.5,Spitzer_4.5_err,Spitzer_4.5_flag,Spitzer_5.8,Spitzer_5.8_err,Spitzer_5.8_flag,Spitzer_8.0,Spitzer_8.0_err,Spitzer_8.0_flag,Spitzer_24,Spitzer_24_err,Spitzer_24_flag,Spitzer_70,Spitzer_70_err,Spitzer_70_flag,Spitzer_160,Spitzer_160_err,Spitzer_160_flag,PACS_70,PACS_70_err,PACS_70_flag,PACS_100,PACS_100_err,PACS_100_flag,PACS_160,PACS_160_err,PACS_160_flag,SPIRE_250,SPIRE_250_err,SPIRE_250_flag,SPIRE_350,SPIRE_350_err,SPIRE_350_flag,SPIRE_500,SPIRE_500_err,SPIRE_500_flag
IC3381,187.06215,11.78983,103.817662039,1.27692329187,16.38454806,,3.58041759934e-05,2.18613218999e-05,,0.00025668503112,3.52264906502e-05,,0.00134762214369,0.000712569460125,,0.0131224023689,0.000674518444917,,0.0266702417657,0.00103904145588,,0.0437039343604,0.00151702095955,,0.0341662794148,0.00329623243387,,0.0175313473976,0.0118038438711,,-0.0103712952776,0.04392819554,,0.00465823244961,0.017436599981,,0.0191851065375,0.00106663346854,c,0.0105486072502,0.00124033795013,C,0.00386162323588,0.00303441305227,,0.00197413796906,0.00859046965441,,,,,0.0203092194372,0.00241578041677,,,,,0.00660686277205,0.0017295704856,,-0.00253166820221,0.00695135891709,,,,,-0.0820829053243,0.154115041114,,,,,-0.0203369644519,0.299916329743,,-0.0677012132556,0.292241679162,,0.0279934545976,0.0990066361319,,0.0225007931221,0.070506570852,,0.00824874164158,0.0337331172158,
NGC4445,187.0665,9.43629,151.240770653,1.88080385005,12.6733003955,,0.000376855942299,3.18704892977e-05,,0.000800554395434,4.40428438961e-05,,0.00420921522688,0.00122629883327,,0.0199781108229,0.000706769595577,,0.0372813821532,0.00127808306361,,0.0535398146036,0.00339346045379,,0.0622493092581,0.00411489843844,,0.0916525111209,0.0244625914155,,0.0469907607497,0.100511429499,,0.077812497923,0.0453803714415,,0.0454485623467,0.00209281873438,,0.0273746622451,0.00211397583758,a,0.0432469272099,0.00825397533861,,0.0402890469898,0.0134717111616,,0.0441843240798,0.00146570455866,n,0.028001375286,0.00148890244368,n,,,,,,,0.0370983654568,0.0033917703723,n,0.389586432077,0.102876688816,n,1.60014233351,0.298614192029,n,,,,1.55589517451,0.456591575813,,2.29946753987,0.413807994588,,1.32945677204,0.128356334099,,0.539694830218,0.0872907859344,,0.164668980374,0.0508979438237,
IC3391,187.11375,18.41516,105.171355638,1.35739947416,-25.7270313506,,0.00229920803993,0.000109798127694,,0.00293077382483,8.61843100553e-05,,0.0074987572326,0.000727133960189,,0.0185604051657,0.000423165625752,,0.0288062381108,0.00075819529232,,0.035931994867,0.00137422565359,,0.0421472422062,0.00266560369653,,0.0524286546887,0.00606038227346,,0.0559830976041,0.0296968196055,,0.0514989954662,0.00938272144419,,0.0228059592294,0.00121048434288,,0.0132556100581,0.00136065845218,,0.0449208369802,0.00335766473944,,0.0451097501002,0.00765165382132,,0.0229715878519,0.00156215079787,,0.0150553797326,0.00104363516085,,,,,,,,,,,,,,,,,,,,0.884880716597,0.670154963732,,2.18846334488,0.5644732293,,1.2781034357,0.100888145451,,0.582455742041,0.0701668993107,,0.20383942387,0.0484136718412,
NGC4450,187.12335,17.08499,243.08960948,1.61262945698,80.1303883349,,0.00370896835928,0.000176707565703,,0.00490495429843,0.000149622888543,,0.0578764661189,0.000959651914376,,0.233386635225,0.00209801238933,,0.466307941572,0.00385833251236,,0.670973371625,0.00512799107023,,0.804190323237,0.00789780812305,,1.10011695647,0.0207368264347,,1.28373253464,0.028369509858,,1.05989197812,0.0234579768264,,0.525748980044,0.0153885982616,,0.279623664319,0.0099999440035,,0.250925756654,0.0138936407335,,0.248455571126,0.0228495833178,,0.509013335028,0.0155707190622,,0.328314642817,0.00992424425198,,0.122396226781,0.0113598437477,,0.134010863035,0.0297966638139,,0.20722986581,0.0111044368454,,2.93231590021,0.333393331419,,14.2513671271,1.74239148914,,,,,10.0911312349,2.09508739866,,15.1461739945,2.28366342006,,8.19783489933,0.504205903185,,3.79099563649,0.301423284185,,1.44950997348,0.122966088846,
UGC07596,187.14165,8.63947,93.2111470542,1.19183288943,41.421653222,,0.000230502524728,2.20062795659e-05,,0.000543033727005,3.35895299848e-05,,0.00110187994294,0.000758962566965,,0.00648886354289,0.000415036523615,,0.0101365652529,0.000593039159102,,0.0130125852113,0.00118445114649,,0.0135550061371,0.00169929043416,,0.0182783303472,0.00842063365594,,0.0573567766108,0.0302044511852,,0.0206140590718,0.0151518091647,,0.00707322744317,0.00108153749517,,0.0044409281678,0.0029945861293,,0.0006571093165,0.00429287834204,,0.00485013683256,0.00982976228842,,0.00739136859025,0.00121127788398,,0.00500213576878,0.00098666873526,,,,,,,,0.00275306828029,0.00393736323259,,,,,,,,,,,-0.277621819508,0.264740444399,,0.347903060795,0.210751849994,,0.0873658136788,0.095087331581,,8.06094188518e-05,0.083389667018,,0.00236383257501,0.0432523266943,
NGC4451,187.1691,9.25882,116.378392717,1.41620422787,63.221189483,,0.00121097306977,5.85967078516e-05,,0.00230020928353,7.35020633424e-05,,0.00835943383751,0.00085992409504,,0.0251713794833,0.000631992816437,,0.0431727290851,0.00108086833912,,0.0594913906052,0.00170854166344,,0.0606064055218,0.00324804409227,,0.0910073128979,0.0106620648969,,0.112718118525,0.0683267989993,,0.0752045912099,0.0262096018427,,0.0420981732672,0.00180466154367,,0.0241301231784,0.00214595623784,,0.116965009792,0.00732412970266,,0.160335555872,0.0157326346659,,0.0428282994253,0.00230648077128,,0.0292762108194,0.00129465474804,,,,,,,,0.153311661052,0.00802247794692,,2.4143519532,0.323844109498,,5.13621583945,0.621236511336,,2.83347747195,0.455598463337,,4.94830422809,0.474174665643,,5.44381685074,0.656658206169,,2.31524661506,0.160287114451,,0.95190329302,0.0966966830598,,0.31947883991,0.0664768762389,
IC3393,187.17375,12.91587,78.9245207027,1.00238309678,48.6798062016,,3.22388738355e-05,1.1221162771e-05,,0.000205619520683,1.82013305066e-05,,0.00176309133488,0.00029903738488,,0.00574462069693,0.000250374815601,,0.0103672156289,0.000417828692468,,0.0139224124945,0.000917731299071,,0.0138471038424,0.00155969109679,,0.0157118012974,0.00274747588386,,0.0317825012777,0.00551318793097,,0.0206213870517,0.00446709712217,,0.00768294147077,0.000719390637383,,0.00332146311802,0.000712655021308,,0.00444443462516,0.00230993419165,,-0.00308769121928,0.00453827343533,,,,,0.0043734132971,0.000991287258061,,,,,0.00238467064632,0.00089279209969,,0.00685072300392,0.00380255569827,,,,,,,,,,,-0.0550073175764,0.201058090714,,0.0872622065761,0.144386840528,,0.0612573371455,0.0578532899292,,0.020702927685,0.0518234811881,,0.00198986135234,0.0352256119414,
IC3392,187.1802,14.99936,164.039629765,2.03712710444,127.912919222,,0.000327198109344,2.5970113771e-05,,0.00125728475468,5.1076063609e-05,,0.00866083597193,0.000433561427903,,0.0355858806377,0.000500525405102,,0.0643052206335,0.000932046761489,,0.0901359589337,0.00149943781465,,0.107895633921,0.00427189149995,,0.145271961131,0.00777856063548,,0.170508163048,0.0183813711343,,0.138286519994,0.0144859333212,,0.0717268334731,0.00265297975641,,0.0426426480229,0.00225148291878,,0.101365846355,0.00601766491244,,0.119909646136,0.0138135231452,,0.0702481125881,0.00239462951404,,0.0472255397288,0.00165771128206,,0.0380365370769,0.00620843154597,,0.112967312236,0.00424558882421,,0.117434402864,0.00684138551512,n,1.69946265889,0.196741449446,n,4.19699398776,-0.503639278532,n,,,,2.71251080251,0.690354567445,,4.77266063859,0.738181654761,,2.57066642079,0.199019492473,,1.05416929325,0.102937031045,,0.355450064314,0.0598844351055,
NGC4452,187.18035,11.75505,182.012855263,2.37119728343,124.600152537,,0.000200709376076,4.10278532468e-05,,0.000718529829592,5.68640816719e-05,,0.0106192223564,0.00308858810971,,0.042970133069,0.00123706729656,,0.0816814476735,0.00164662292674,,0.117837526954,0.00385123326968,,0.141578926218,0.00686571841316,,0.190666377604,0.0291674994417,,0.234248325449,0.111576646011,,0.181865460103,0.044843325771,,0.081150893463,0.00300070228456,,0.0429054780663,0.00257184679139,,0.00378307756632,0.00670131665028,,-7.30892252598e-05,0.0142116885259,,,,,0.0492136985562,0.00172070530902,n,,,,,,,-0.0084785311175,0.0153835374007,,,,,,,,,,,0.24992444771,0.703218128562,,0.175126471222,0.552038977851,,0.0173749864712,0.212832097281,,0.0218745059499,0.111350661563,,0.0156133102736,0.052654477948,
NGC4460,187.1898,44.86426,211.569377577,2.50937109202,129.557846107,,0.00228649920827,0.000172944978019,,0.00447205215982,0.000201146332409,,0.019009002982,0.00413896049196,,0.0565954001551,0.00222420805341,,0.0967639748803,0.00398048116542,,0.122601493011,0.00641691030738,,0.141798848607,0.0182119098167,,0.179778542271,0.0170240396112,,0.175342322913,0.0488890648382,,0.170759252993,0.019654659078,,0.086553472205,0.00303556897354,,0.0520612196399,0.00267932007282,,0.110719316049,0.00901026604299,,0.30642232737,0.0267034404493,,0.0845964708731,0.00301226841983,n,0.0567994140885,0.00218459313521,n,0.0727874594178,0.00260055647834,n,0.124482085022,0.00395778075394,n,0.301124376358,0.016534488049,,,,,,,,,,,7.37021119307,0.717255322317,,5.20383303065,0.600103047127,,2.48067915559,0.219850292277,,1.18495378793,0.175051424279,,0.623169501209,0.0867062715232,
NGC4454,187.2114,-1.93912,138.127474384,1.1529190177,-42.9603619142,,0.00117024889461,0.000183558711694,,0.00133098077558,0.000111748051428,,0.0101123140976,0.000826333113041,,0.041274108788,0.000778491308872,,0.080811924616,0.00110931098424,,0.117487120681,0.0022511178863,,0.147547292601,0.00376990307006,,0.207060780794,0.00882219278571,,0.257759139156,0.0189326644548,,0.200073519968,0.023478644628,,0.0948697754625,0.00338372364302,,0.0499262278594,0.00269868885191,,0.0584152621358,0.00414853880371,,0.0489390154339,0.0144889812868,,0.0913076157036,0.00294271030974,n,0.0578163080749,0.00289632691338,n,,,,,,,,,,,,,,,,,,,2.28148094497,1.6928599354,,0.669769432238,2.097680754,N,,,,,,,,,
NGC4458,187.23975,13.24183,120.40031596,1.03559947442,84.9747982844,,0.000147840546972,2.82101846748e-05,,0.000556721794792,4.6939811257e-05,,0.00696520621717,0.00102367424768,,0.0351760978809,0.000862556057765,,0.0677844653398,0.000907648342202,,0.0976989662759,0.00166896399844,,0.109972522771,0.00408352791352,,0.141996908384,0.00915772484729,,0.180532502414,0.0282183401259,,0.129377473749,0.0167746732089,,0.0692721120956,0.00258113106431,,0.038124154607,0.00194150197493,,0.012156090152,0.00342114957189,,0.00971365883878,0.0106473736684,,0.0615964079315,0.00284533922546,n,0.0388651348269,0.00184949787107,n,-0.00191593493236,0.00990057048831,,0.00525662749767,0.00217521832603,,0.0069697502339,0.00884565343565,N,-0.120712932679,0.197366065594,N,0.116936696993,0.105754937534,N,,,,0.550326964687,0.33409730268,,0.201912204205,0.38529632995,,0.298727354044,0.122296642047,,0.227303427691,0.0845876170798,c,0.0936849942816,0.0405153374477,C
NGC4457,187.2459,3.57058,227.55444697,1.09987677111,-30.7111738035,,0.00211880549079,0.000103641570913,,0.00481256199721,0.000148651316362,,0.0318252480837,0.00200888840957,,0.154325273682,0.00149714521652,,0.291620670808,0.00262564808436,,0.421244856077,0.00445993723745,,0.480069248822,0.00844239874095,,0.653559763545,0.0223213138301,,0.683070629053,0.0381778816612,,0.568587606811,0.0315013727891,,0.341327989484,0.0132570567706,a,0.209119946884,0.0206172184268,a,0.296689916485,0.0192427652574,,0.399756273943,0.0419704852623,,0.339230791079,0.0123689919016,N,0.220771284572,0.00690080971347,N,0.164593027202,0.00723660376248,N,0.267511117878,0.00886211786401,N,,,,4.71409825437,-0.471409825437,N,9.17960665272,-1.10155279833,N,,,,14.0381041046,7.16483599696,N,-4.95682709625,0.975701806679,NA,4.88245549585,0.397411736235,,1.83420210064,0.453708564251,,0.506625867401,0.170016980231,
NGC4459,187.2501,13.97856,399.162709315,1.54173864657,50.3035507081,C,0.00172987762019,0.000127950654669,C,0.00396786629964,0.000293543859921,C,0.0773714940184,0.00332416362263,C,0.275623167416,0.00456300028388,C,0.602793349824,0.0198108704236,C,1.14785485493,0.0180851855456,C,1.52383989264,0.0263051736159,C,6.67568410742,0.121774416924,C,5.5970787188,0.118973104477,C,4.47579543633,0.0901149619386,C,1.82417453683,0.0561671734933,C,1.48261299653,0.0512217653358,C,0.801575148942,0.0436356334028,C,0.354600397862,0.0608040212897,C,,,,,,,,,,,,,,,,4.9439946375,-0.49439946375,CN,7.52378005715,-0.902853606858,CN,1.49574111001,3.79800376359,CN,,,,0.573988285837,1.76488386491,CN,3.58967097027,0.980548140252,C,1.37247121597,0.569997035423,C,0.546357515853,0.428848816019,C
NGC4461,187.2624,13.18378,275.362931805,2.50958246704,101.825647422,,0.000319563435077,7.07552092752e-05,,0.00115029757568,0.000102331292682,,0.0162901413386,0.00527024864698,,0.0873258230547,0.00138763322328,,0.176443022516,0.00223145068964,,0.268110637747,0.00564275289037,,0.305982123214,0.00795668209414,,0.392331883449,0.0366686361757,,0.375984775681,0.0640447456038,,0.289645971134,0.0728428782549,,0.212361110539,0.00660731614631,,0.117364448504,0.00561800892179,,0.0363290199697,0.0118403531416,,0.0108786728456,0.0212776094906,,0.20224660455,0.00653359847161,,0.125479561916,0.00395313246521,,,,,,,,0.0115008356312,0.00402828271776,n,-0.189580953271,0.171212888325,n,0.176906239809,0.120822700906,n,,,,1.53057483256,0.963585928672,,-0.157607154913,1.00159952783,,0.206250715883,0.264847812471,,0.188919484821,0.229175675312,,0.122878625558,0.119867469191,
NGC4464,187.33875,8.15656,134.930418278,1.28564002464,92.4042813195,,0.000166398278746,0.000148119269745,,0.000331201294327,5.46309311081e-05,,0.00460179833206,0.000948826664803,,0.0248939660729,0.00111521382094,,0.0478061284162,0.00182125948504,,0.0709274568495,0.00177692942909,,0.0861721197582,0.00507365541576,,0.123466155845,0.0168144020639,,0.173087980045,0.08940696279,,0.109572177227,0.0451231113528,,0.0527843764662,0.00250229191936,,0.0250172196409,0.00575378096799,,-0.0028771469653,0.0152940284158,,-0.00490886875902,0.0177030594262,,0.0479800949862,0.0218458226059,n,0.0309480274352,0.0102489463193,n,,,,-0.0252825836839,0.0030876174255,aA,0.00985115975218,0.0210262522846,n,0.175011880951,0.196946278071,n,-0.0330224150143,0.174426271441,n,,,,-0.516469042478,0.571660107135,,-0.522713004335,0.452809825892,,0.199656605343,0.128369567397,,0.114625119878,0.101665043384,,0.0499985838695,0.0653272772434,
IC3413,187.3437,11.43378,96.5602546605,1.24389067228,81.1927979578,,7.16273645036e-05,1.32570944613e-05,,0.000309846104327,2.99646960647e-05,,0.00293938360513,0.000558890613187,,0.0102318783489,0.000387720275287,,0.0187865889134,0.000708828448889,,0.0256478945822,0.0011394161489,,0.0297188431112,0.0020730265846,,0.0393174106645,0.00918341495139,,0.0764966012247,0.0398518686887,,0.0507193073714,0.0164801381778,,0.0169423078843,0.00111222968165,,0.00942112391483,0.0011086410427,,0.00236418080982,0.00350694337001,,0.0101132089003,0.00687257783275,,,,,0.0105364655379,0.00314540243125,,,,,,,,0.00215614995051,0.0058754938296,,,,,,,,,,,-0.189246655965,0.307224239237,,0.089505232644,0.229944613609,,0.0315252975271,0.113863485959,,0.0386638652182,0.0786403708889,,0.0256828005104,0.0442261740578,
NGC4469,187.3668,8.74994,304.585748122,2.96675497822,-1.93170730062,,0.000357471899385,5.95004654634e-05,,0.001184238026,8.29370662649e-05,,0.0175180106843,0.00173759416885,,0.0862693061172,0.00172912183738,,0.172847801735,0.00278035079816,,0.254860072845,0.00401913007042,,0.317883341953,0.00491512402663,,0.491362815618,0.0517665200185,,0.453154351803,0.0281079600044,,0.41727659551,0.0775617098418,,0.209478757525,0.00642958482227,,0.111292766999,0.0130426170882,a,0.0929972756637,0.0304138634045,,0.0867994734158,0.0391617416432,,,,,,,,,,,,,,0.0876793983836,0.00716598479671,n,1.28479893049,0.417102657685,n,3.3304339523,0.562182777399,n,,,,2.68726203983,1.06893716926,,4.46143412884,1.10740489226,,1.68130737619,0.246855700462,,0.434415799083,0.168198916672,,0.0615519210317,0.127277755155,
NGC4468,187.37865,14.04909,102.08815418,1.20629194616,-31.3774665074,,6.7647138107e-05,2.03320620075e-05,,0.000363389766534,4.76025789484e-05,,0.00492195936117,0.000584704178556,,0.0192050370681,0.000565735479947,,0.0357152704083,0.000639964507446,,0.0496935476671,0.00260821625986,,0.0590428494132,0.00383624472353,,0.0723015411504,0.00824494797175,,0.0803449943228,0.0103827142567,,0.0643097165022,0.0126713898731,,0.0320454484501,0.00132745018764,,0.0175292441546,0.00113943449119,,0.00927977483755,0.00340015057741,,0.02324343152,0.00905992581576,,,,,0.0173367463926,0.0112599142604,,,,,,,,0.00722671587388,0.00673222785714,a,,,,,,,,,,0.209599649321,0.309775996287,,0.365793294394,0.275863385568,,0.213201257242,0.117951017474,,0.157917894981,0.0650268493616,,0.0549654817372,0.0351373533366,
NGC4470,187.40745,7.8239,117.272334887,1.43383098838,93.965669231,,0.00431063314833,0.000223473007545,,0.00568953865081,0.000162100236562,,0.0124226979201,0.000746782058739,,0.0299111708379,0.00123293668115,,0.0440522088336,0.00146014435931,,0.054551786736,0.00474323278173,,0.0571033529755,0.00446561092493,,0.0778573257909,0.0121979762991,,0.0882925038614,0.0428179242278,,0.0669027325784,0.0175590623591,,0.0367356850852,0.0018195181647,,0.021581926201,0.00277390070883,,0.116377282828,0.0101818207798,,0.154077249245,0.0128385863087,,0.0382376431519,0.00545497310782,,0.0263640629156,0.00296039336074,,0.0486177451636,0.00997717323286,,0.146788888064,0.00490887897588,,0.156055872557,0.00932714137826,,2.56470439816,0.286077637444,,4.51103051628,0.545524676536,,,,,5.11665983323,0.511013031066,,5.53977320299,0.527804408083,,2.61738513205,0.174652345413,,1.15618805408,0.0995355754446,,0.449054511719,0.0535223965259,
NGC4472,187.44495,8.00039,979.155934018,1.40233850959,67.2113441561,,0.0212189296802,0.00101223503036,,0.0196403590147,0.000888337808692,,0.116087701185,0.0265080457346,,1.02002578547,0.0335635583331,,2.38673184588,0.0517777027989,,3.59512899,0.0647972248108,,4.22082986491,0.126721676808,,7.86333851305,0.377413931043,,-7.01885271747,2.96062727128,A,4.61981088423,0.641849247632,,3.46582364332,0.110959538646,,2.06370595949,0.301814950018,a,2.88316982883,0.455616285176,a,2.86233805108,0.732781428071,a,3.27834331754,0.104101848261,N,2.10770110814,0.0757625838538,N,,,,,,,,,,,,,,,,,,,-9.77449646363,7.67284613771,,-6.46285641558,4.62097575026,,5.13144147093,2.28272111363,,1.48477346812,1.83214451204,,0.189622284519,1.01572797641,
NGC4473,187.45365,13.4294,329.345606257,1.41618935494,5.91854583876,,0.00112091429496,8.43790831546e-05,,0.00356843326333,0.000168518314692,,0.0496393634539,0.00203128142657,,0.226554158705,0.00284048688124,,0.443064631507,0.00422440466692,,0.641791016001,0.00598795150259,,0.807578349343,0.00989416512698,,1.15852399889,0.0292664706896,,1.40278707864,0.0611618144183,,0.992561030418,0.0354191143932,,0.513261937914,0.0161423440555,,0.278677638528,0.0117494192525,,0.113342162466,0.0166068466552,,0.0719604939024,0.045200363508,,0.447195223602,0.0204684649592,N,,,,0.2253573521,0.106187569217,aN,,,,,,,,,,,,,,,,-2.94021263583,1.08288981837,A,1.12314156789,0.893079727954,,0.386421662955,0.659488991015,,0.128158412263,0.441824039412,,0.102742582131,0.218358330524,
NGC4474,187.47315,14.06862,161.650364622,1.16515469449,-18.9514259696,,0.000134469774534,6.15165532386e-05,,0.00102605111227,7.5196756189e-05,,0.0159883807297,0.0010501300835,,0.0648870388729,0.00116377649906,,0.122860287171,0.00343008337166,,0.175911156612,0.00536109092755,,0.210003751812,0.0168829171589,,0.27158591504,0.0187863299907,,0.295313425964,0.0341129370542,,0.243130903406,0.0226497567078,,0.125359566494,0.00422404710678,,0.0648810035414,0.00312490051672,,0.00561933819676,0.00840511366896,,-0.0104946614425,0.019228122546,,,,,,,,,,,,,,-0.0458139205179,0.0187900090648,A,,,,,,,,,,-0.0714327500096,0.655492690198,,-0.565413208567,0.707639584661,,-0.310505999845,0.253683931549,,-0.191252294978,0.159190902886,,-0.0887650978393,0.0902005009364,
NGC4476,187.49625,12.34863,115.264805042,1.38455072317,125.597470276,,0.000215340288862,2.64133838382e-05,,0.00097315627574,4.54229031933e-05,,0.00860669366119,0.000653985991911,,0.0330837178075,0.00076919342936,,0.0614328293614,0.000759164988947,,0.0843193713073,0.00153401103691,,0.100226183713,0.00271556182164,,0.129474368826,0.00668964011683,,0.204162673903,0.0273780708196,,0.119957841087,0.0131510515196,,0.0592424519767,0.00214156518782,,0.0330535268148,0.00183531902843,,0.0414434143191,0.00351783312543,,0.0387928272206,0.00959019537487,,0.0589109356426,0.00319041461075,,0.0374178894718,0.00531653585579,,0.0252507598808,0.0139098942974,,0.0473253343593,0.00530394106333,,0.0674606848915,0.0203854734228,C,,,,,,,,,,2.01751744095,0.4142825167,,1.74437077921,0.372783994443,,0.814487792352,0.0894952851237,,0.365737826859,0.0766336496566,,0.119487773192,0.0403427882281,
UGC07636,187.503,7.93005,39.5752795821,1.30136660118,134.061768515,,0.000151562018044,1.13595673508e-05,,0.000253112782272,1.19878066556e-05,,0.000788242341925,0.000106294699099,,0.00242100846368,0.000141021641062,,0.00303007245293,0.000254584792106,,0.00352838872425,0.000400409361713,,0.00384398703933,0.000528669811282,,0.00533778752675,0.00137417857508,,0.00360379394205,0.00244178492345,,-0.000972876879457,0.00354215076306,,0.00184234897596,0.000273833522719,,0.00120225970876,0.000325746744124,,-0.00116481545775,0.000823970848121,,-0.00145739913435,0.00219476636339,,0.00146268598522,0.000594234657857,,0.00105066104525,0.000194423124895,,-0.00186716368447,0.00233429719269,,,,,-0.00206747444772,0.00121518376862,,-0.0211311570683,0.0290083661969,,0.0280660315305,0.0264439787716,,,,,0.0572143135079,0.0648928227969,,-0.122397290551,0.0363485465491,aA,-0.00108054296364,0.0238127625056,,0.000389882942964,0.0151279258795,,-0.00160286235121,0.0100876132256,
NGC4477,187.50915,13.6364,229.032978282,1.12587204836,-36.1681271467,,0.000571587259968,6.3429615929e-05,,0.0019206493058,0.000134638450525,,0.0333994384978,0.00181607546395,,0.171824377226,0.00172424481556,,0.347987619269,0.00344447775823,,0.514048671539,0.00476142845779,,0.643044030121,0.00933341984293,,0.879257631958,0.0220849007475,,1.00146400003,0.0451988035344,,0.847178208037,0.028408791702,,0.436520633831,0.013216334469,,0.226873223151,0.00923017062499,,0.0785139408208,0.0147259543205,,0.0598093151022,0.0334543252685,,0.391938223292,0.0174564043544,N,0.229764737301,0.00796026864433,n,-0.0114957681524,0.032311010373,N,0.0934862911826,0.00663257519357,n,0.0431215947589,0.0134883772046,N,0.447092161302,0.521805251331,n,0.624714899328,-0.0749657879193,n,,,,1.03898679125,1.18677674889,,1.42786846624,1.03837658905,,0.433997916655,0.457722798444,,0.194233484884,0.294108146031,,0.120027262827,0.168352942253,
NGC4482,187.5432,10.77951,115.906323033,1.50112737469,46.0503014158,,0.000332220112944,3.79463651738e-05,,0.00046808492727,5.03808602854e-05,,0.00494116943378,0.000766112429734,,0.0187304028543,0.000463868391317,,0.0336544643946,0.000627385621922,,0.0463949703226,0.00133339464461,,0.0559768211806,0.0028286723961,,0.056768596703,0.00905364048554,,0.0357709125535,0.0317471292478,,0.059173710727,0.0130371949681,,0.025862053699,0.00142326911565,,0.0143521306936,0.00176801052239,,0.0051358444215,0.00421675683675,,-0.00637487153062,0.0080205440637,,,,,0.0174580806488,0.00105506799601,,,,,0.00735530421778,0.00157211679584,,0.00135409136919,0.00797982877475,,,,,,,,,,,0.214400401783,0.242058018674,,0.15158351107,0.26806652965,,0.269266560088,0.0789694715631,c,0.198234822524,0.0667487223755,c,0.102747738412,0.04229613832,c
IC3430,187.5696,9.0853,139.420226189,1.84422481093,1.11128545251,,0.000178816649266,3.48687231528e-05,,0.000305563553504,4.23680271185e-05,,0.00110520917648,0.00076369662521,,0.00412248813517,0.000386209311297,,0.00734311017499,0.000595768417389,,0.00993750113543,0.00101189257332,,0.0112350256296,0.00298632600995,,0.0239263658977,0.0106077200268,,0.043686221681,0.0464441134082,,0.0338224507933,0.0201098790401,,0.00613505746051,0.00126811955054,,0.0137350574446,0.0028890177865,a,0.010636127649,0.0096141326599,,-0.0106703929223,0.0108175263723,,,,,,,,,,,,,,0.0102028584995,0.00753258323133,,,,,,,,,,,0.493094695366,0.385308345229,,-0.0352170766875,0.327690841784,,0.173160726682,0.11012313712,,0.169712939669,0.0745437266181,,0.0813541604019,0.0484453868695,
NGC4478,187.5738,12.3271,121.388616826,1.17234968278,85.9577982693,,0.000246969761292,4.26696910213e-05,,0.00106473537932,6.86847563861e-05,,0.0146830405963,0.000965839117735,,0.0687570654684,0.00159392489333,,0.136447609936,0.00345392914219,,0.200286634152,0.00626265510813,,0.245602822934,0.00612532483696,,0.358477288627,0.0163324112541,,0.380516973821,0.0325390930927,,0.325544334796,0.0226742152256,,0.155945866898,0.00484238589147,,0.0836332312552,0.00334899728986,,0.0279317666425,0.00360613890425,,0.0218041267081,0.0107447674473,,0.15022087143,0.00672990661463,,0.0930094690866,0.0100045855244,,0.0620069182517,0.0172706713648,,0.0370033336737,0.00784860594904,,0.0190910157658,0.00531676408907,n,0.0495777110042,1.00012936778,,0.308633278897,-0.0370359934676,,,,,0.379933498273,0.365705102981,,-0.0908090992189,0.509535204528,,0.114912098208,0.0975924230576,,0.126182917285,0.101218259214,,0.067646478024,0.0662600250245,
NGC4479,187.5765,13.57757,103.638553475,1.10705606425,104.961706532,,0.000120450949654,2.41432319118e-05,,0.000406706455536,4.00852783648e-05,,0.00503088611514,0.000725006338145,,0.0239493448185,0.00046595485729,,0.0462231724752,0.000792531939187,,0.0669375840118,0.00131691005538,,0.0793563030038,0.00271672492158,,0.109649347375,0.00557004546478,,0.109398306603,0.0208496682717,,0.101679869569,0.00853129101937,,0.0483230206985,0.00202760307869,,0.0257191885047,0.00150988365215,,0.00961754020975,0.00331252720417,,-0.00287444570703,0.00765466055363,,,,,0.0263928867639,0.00237631647953,,,,,-0.00394380855652,0.00265095424435,,0.00947601268743,0.00485678746463,N,0.0905347966474,0.190187046052,N,0.0463627220965,0.247288410459,N,,,,-0.0819608428725,0.423999673121,,0.270303424746,0.278716733919,,0.066725679758,0.10380581446,,0.0305942752755,0.0482009698413,,-0.0102119770746,0.0418150912285,
